"idRegistro";"dataHora";"valor";"fkMaquina";"fkComponente"
4474;"2023-09-13 20:19:01";91.9;2000;1
4475;"2023-09-13 20:19:02";1.2;2000;3
4476;"2023-09-13 20:19:02";91.9;2000;1
4477;"2023-09-13 20:19:03";0.3;2000;3
4478;"2023-09-13 20:19:03";91.9;2000;1
4479;"2023-09-13 20:19:04";2.9;2000;3
4480;"2023-09-13 20:19:04";91.9;2000;1
4481;"2023-09-13 20:19:05";0.5;2000;3
4482;"2023-09-13 20:19:05";91.9;2000;1
4483;"2023-09-13 20:19:06";1.4;2000;3
4484;"2023-09-13 20:19:06";91.9;2000;1
4485;"2023-09-13 20:19:07";1.2;2000;3
4486;"2023-09-13 20:19:07";91.9;2000;1
4487;"2023-09-13 20:19:08";1.0;2000;3
4488;"2023-09-13 20:19:08";91.9;2000;1
4489;"2023-09-13 20:19:09";1.8;2000;3
4490;"2023-09-13 20:19:09";91.9;2000;1
4491;"2023-09-13 20:19:10";2.0;2000;3
4492;"2023-09-13 20:19:10";91.9;2000;1
4493;"2023-09-13 20:19:11";1.4;2000;3
4494;"2023-09-13 20:19:11";91.9;2000;1
4495;"2023-09-13 20:19:12";1.0;2000;3
4496;"2023-09-13 20:19:12";91.9;2000;1
4497;"2023-09-13 20:19:13";0.3;2000;3
4498;"2023-09-13 20:19:13";91.9;2000;1
4499;"2023-09-13 20:19:14";1.2;2000;3
4500;"2023-09-13 20:19:14";91.9;2000;1
4501;"2023-09-13 20:19:15";1.6;2000;3
4502;"2023-09-13 20:19:15";91.9;2000;1
4503;"2023-09-13 20:19:16";1.8;2000;3
4504;"2023-09-13 20:19:16";91.9;2000;1
4505;"2023-09-13 20:19:17";2.7;2000;3
4506;"2023-09-13 20:19:17";91.9;2000;1
4507;"2023-09-13 20:19:18";2.8;2000;3
4508;"2023-09-13 20:19:18";91.8;2000;1
4509;"2023-09-13 20:19:19";0.5;2000;3
4510;"2023-09-13 20:19:19";91.8;2000;1
4511;"2023-09-13 20:19:21";1.6;2000;3
4512;"2023-09-13 20:19:21";91.8;2000;1
4513;"2023-09-13 20:19:22";2.0;2000;3
4514;"2023-09-13 20:19:22";91.9;2000;1
4515;"2023-09-13 20:19:23";1.2;2000;3
4516;"2023-09-13 20:19:23";91.9;2000;1
4517;"2023-09-13 20:19:24";2.7;2000;3
4518;"2023-09-13 20:19:24";91.9;2000;1
4519;"2023-09-13 20:19:25";1.8;2000;3
4520;"2023-09-13 20:19:25";91.9;2000;1
4521;"2023-09-13 20:19:26";0.5;2000;3
4522;"2023-09-13 20:19:26";91.9;2000;1
4523;"2023-09-13 20:19:27";0.5;2000;3
4524;"2023-09-13 20:19:27";91.9;2000;1
4525;"2023-09-13 20:19:28";1.2;2000;3
4526;"2023-09-13 20:19:28";91.9;2000;1
4527;"2023-09-13 20:19:29";2.3;2000;3
4528;"2023-09-13 20:19:29";91.9;2000;1
4529;"2023-09-13 20:19:30";1.2;2000;3
4530;"2023-09-13 20:19:30";91.9;2000;1
4531;"2023-09-13 20:19:31";2.7;2000;3
4532;"2023-09-13 20:19:31";91.9;2000;1
4533;"2023-09-13 20:19:32";1.0;2000;3
4534;"2023-09-13 20:19:32";91.9;2000;1
4535;"2023-09-13 20:19:33";2.1;2000;3
4536;"2023-09-13 20:19:33";91.9;2000;1
4537;"2023-09-13 20:19:34";1.6;2000;3
4538;"2023-09-13 20:19:34";91.9;2000;1
4539;"2023-09-13 20:19:35";2.3;2000;3
4540;"2023-09-13 20:19:35";91.9;2000;1
4541;"2023-09-13 20:19:36";1.0;2000;3
4542;"2023-09-13 20:19:36";91.9;2000;1
4543;"2023-09-13 20:19:37";2.6;2000;3
4544;"2023-09-13 20:19:37";91.9;2000;1
4545;"2023-09-13 20:19:38";0.5;2000;3
4546;"2023-09-13 20:19:38";91.9;2000;1
4547;"2023-09-13 20:19:39";1.8;2000;3
4548;"2023-09-13 20:19:39";91.9;2000;1
4549;"2023-09-13 20:19:40";1.6;2000;3
4550;"2023-09-13 20:19:40";91.9;2000;1
4551;"2023-09-13 20:19:41";1.4;2000;3
4552;"2023-09-13 20:19:41";91.9;2000;1
4553;"2023-09-13 20:19:42";7.7;2000;3
4554;"2023-09-13 20:19:42";91.9;2000;1
4555;"2023-09-13 20:19:43";1.6;2000;3
4556;"2023-09-13 20:19:43";91.9;2000;1
4557;"2023-09-13 20:19:45";3.1;2000;3
4558;"2023-09-13 20:19:45";91.9;2000;1
4559;"2023-09-13 20:19:46";2.7;2000;3
4560;"2023-09-13 20:19:46";91.9;2000;1
4561;"2023-09-13 20:19:47";1.8;2000;3
4562;"2023-09-13 20:19:47";91.9;2000;1
4563;"2023-09-13 20:19:48";1.6;2000;3
4564;"2023-09-13 20:19:48";91.9;2000;1
4565;"2023-09-13 20:19:49";2.5;2000;3
4566;"2023-09-13 20:19:49";91.8;2000;1
4567;"2023-09-13 20:19:50";2.5;2000;3
4568;"2023-09-13 20:19:50";91.9;2000;1
4569;"2023-09-13 20:19:51";0.8;2000;3
4570;"2023-09-13 20:19:51";91.9;2000;1
4571;"2023-09-13 20:19:52";3.5;2000;3
4572;"2023-09-13 20:19:52";91.9;2000;1
4573;"2023-09-13 20:19:53";1.2;2000;3
4574;"2023-09-13 20:19:53";91.9;2000;1
4575;"2023-09-13 20:19:54";3.3;2000;3
4576;"2023-09-13 20:19:54";91.9;2000;1
4577;"2023-09-13 20:19:55";1.2;2000;3
4578;"2023-09-13 20:19:55";91.9;2000;1
4579;"2023-09-13 20:19:56";1.4;2000;3
4580;"2023-09-13 20:19:56";91.9;2000;1
4581;"2023-09-13 20:19:57";2.7;2000;3
4582;"2023-09-13 20:19:57";91.8;2000;1
4583;"2023-09-13 20:19:58";1.7;2000;3
4584;"2023-09-13 20:19:58";91.9;2000;1
4585;"2023-09-13 20:19:59";1.2;2000;3
4586;"2023-09-13 20:19:59";91.9;2000;1
4587;"2023-09-13 20:20:00";2.7;2000;3
4588;"2023-09-13 20:20:00";91.9;2000;1
4589;"2023-09-13 20:20:01";0.9;2000;3
4590;"2023-09-13 20:20:01";91.9;2000;1
4591;"2023-09-13 20:20:02";1.8;2000;3
4592;"2023-09-13 20:20:02";91.9;2000;1
4593;"2023-09-13 20:20:03";0.6;2000;3
4594;"2023-09-13 20:20:03";91.9;2000;1
4595;"2023-09-13 20:20:04";1.2;2000;3
4596;"2023-09-13 20:20:04";91.9;2000;1
4597;"2023-09-13 20:20:05";1.2;2000;3
4598;"2023-09-13 20:20:05";91.9;2000;1
4599;"2023-09-13 20:20:06";2.0;2000;3
4600;"2023-09-13 20:20:06";91.8;2000;1
4601;"2023-09-13 20:20:07";2.9;2000;3
4602;"2023-09-13 20:20:07";91.9;2000;1
4603;"2023-09-13 20:20:09";1.4;2000;3
4604;"2023-09-13 20:20:09";91.8;2000;1
4605;"2023-09-13 20:20:10";0.5;2000;3
4606;"2023-09-13 20:20:10";91.9;2000;1
4607;"2023-09-13 20:20:11";2.0;2000;3
4608;"2023-09-13 20:20:11";91.8;2000;1
4609;"2023-09-13 20:20:12";1.9;2000;3
4610;"2023-09-13 20:20:12";91.8;2000;1
4611;"2023-09-13 20:20:13";1.8;2000;3
4612;"2023-09-13 20:20:13";91.8;2000;1
4613;"2023-09-13 20:20:14";2.9;2000;3
4614;"2023-09-13 20:20:14";91.8;2000;1
4615;"2023-09-13 20:20:15";1.6;2000;3
4616;"2023-09-13 20:20:15";91.8;2000;1
4617;"2023-09-13 20:20:16";3.7;2000;3
4618;"2023-09-13 20:20:16";91.8;2000;1
4619;"2023-09-13 20:20:17";1.4;2000;3
4620;"2023-09-13 20:20:17";91.8;2000;1
4621;"2023-09-13 20:20:18";1.6;2000;3
4622;"2023-09-13 20:20:18";91.8;2000;1
4623;"2023-09-13 20:20:19";2.0;2000;3
4624;"2023-09-13 20:20:19";91.8;2000;1
4625;"2023-09-13 20:20:20";3.6;2000;3
4626;"2023-09-13 20:20:20";91.8;2000;1
4627;"2023-09-13 20:20:21";2.9;2000;3
4628;"2023-09-13 20:20:21";91.8;2000;1
4629;"2023-09-13 20:20:22";1.8;2000;3
4630;"2023-09-13 20:20:22";91.8;2000;1
4631;"2023-09-13 20:20:23";3.6;2000;3
4632;"2023-09-13 20:20:23";91.8;2000;1
4633;"2023-09-13 20:20:24";3.1;2000;3
4634;"2023-09-13 20:20:24";91.8;2000;1
4635;"2023-09-13 20:20:25";2.7;2000;3
4636;"2023-09-13 20:20:25";91.8;2000;1
4637;"2023-09-13 20:20:26";1.6;2000;3
4638;"2023-09-13 20:20:26";91.8;2000;1
4639;"2023-09-13 20:20:27";2.8;2000;3
4640;"2023-09-13 20:20:27";91.8;2000;1
4641;"2023-09-13 20:20:28";3.6;2000;3
4642;"2023-09-13 20:20:28";91.8;2000;1
4643;"2023-09-13 20:20:29";2.1;2000;3
4644;"2023-09-13 20:20:29";91.8;2000;1
4645;"2023-09-13 20:20:30";35.0;2000;3
4646;"2023-09-13 20:20:30";93.4;2000;1
4647;"2023-09-13 20:20:31";48.6;2000;3
4648;"2023-09-13 20:20:31";93.1;2000;1
4649;"2023-09-13 20:20:33";5.1;2000;3
4650;"2023-09-13 20:20:33";93.8;2000;1
4651;"2023-09-13 20:20:34";4.1;2000;3
4652;"2023-09-13 20:20:34";94.1;2000;1
4653;"2023-09-13 20:20:35";1.6;2000;3
4654;"2023-09-13 20:20:35";94.2;2000;1
4655;"2023-09-13 20:20:36";3.2;2000;3
4656;"2023-09-13 20:20:36";94.3;2000;1
4657;"2023-09-13 20:20:37";4.1;2000;3
4658;"2023-09-13 20:20:37";93.9;2000;1
4659;"2023-09-13 20:20:38";2.3;2000;3
4660;"2023-09-13 20:20:38";94.1;2000;1
4661;"2023-09-13 20:20:39";2.9;2000;3
4662;"2023-09-13 20:20:39";93.6;2000;1
4663;"2023-09-13 20:20:40";4.0;2000;3
4664;"2023-09-13 20:20:40";93.6;2000;1
4665;"2023-09-13 20:20:41";11.4;2000;3
4666;"2023-09-13 20:20:41";94.0;2000;1
4667;"2023-09-13 21:05:32";11.5;2000;3
4668;"2023-09-13 21:05:32";96.4;2000;1
4669;"2023-09-13 21:05:32";91.5;2000;2
4670;"2023-09-13 21:05:33";5.2;2000;3
4671;"2023-09-13 21:05:34";95.6;2000;1
4672;"2023-09-13 21:05:34";91.5;2000;2
4673;"2023-09-13 21:05:35";8.4;2000;3
4674;"2023-09-13 21:05:35";95.3;2000;1
4675;"2023-09-13 21:05:35";91.5;2000;2
4676;"2023-09-13 21:05:36";7.0;2000;3
4677;"2023-09-13 21:05:36";95.3;2000;1
4678;"2023-09-13 21:05:36";91.5;2000;2
4679;"2023-09-13 21:05:37";5.7;2000;3
4680;"2023-09-13 21:05:37";95.2;2000;1
4681;"2023-09-13 21:05:37";91.5;2000;2
4682;"2023-09-13 21:05:38";7.6;2000;3
4683;"2023-09-13 21:05:38";95.2;2000;1
4684;"2023-09-13 21:05:38";91.5;2000;2
4685;"2023-09-13 21:05:39";6.8;2000;3
4686;"2023-09-13 21:05:39";95.5;2000;1
4687;"2023-09-13 21:05:39";91.5;2000;2
4688;"2023-09-13 21:05:40";8.7;2000;3
4689;"2023-09-13 21:05:40";95.3;2000;1
4690;"2023-09-13 21:05:40";91.5;2000;2
4691;"2023-09-13 21:05:41";3.5;2000;3
4692;"2023-09-13 21:05:41";95.4;2000;1
4693;"2023-09-13 21:05:41";91.5;2000;2
4694;"2023-09-13 21:05:42";6.9;2000;3
4695;"2023-09-13 21:05:42";95.3;2000;1
4696;"2023-09-13 21:05:42";91.5;2000;2
4697;"2023-09-13 21:05:43";7.0;2000;3
4698;"2023-09-13 21:05:43";95.2;2000;1
4699;"2023-09-13 21:05:43";91.5;2000;2
4700;"2023-09-13 21:05:44";9.3;2000;3
4701;"2023-09-13 21:05:44";95.5;2000;1
4702;"2023-09-13 21:05:44";91.5;2000;2
4703;"2023-09-13 21:05:45";8.9;2000;3
4704;"2023-09-13 21:05:45";95.5;2000;1
4705;"2023-09-13 21:05:45";91.5;2000;2
4706;"2023-09-13 21:05:46";4.6;2000;3
4707;"2023-09-13 21:05:46";95.7;2000;1
4708;"2023-09-13 21:05:46";91.5;2000;2
4709;"2023-09-13 21:05:47";14.7;2000;3
4710;"2023-09-13 21:05:47";95.7;2000;1
4711;"2023-09-13 21:05:47";91.5;2000;2
4712;"2023-09-13 21:05:49";12.0;2000;3
4713;"2023-09-13 21:05:49";95.3;2000;1
4714;"2023-09-13 21:05:49";91.5;2000;2
4715;"2023-09-13 21:05:50";8.0;2000;3
4716;"2023-09-13 21:05:50";95.3;2000;1
4717;"2023-09-13 21:05:50";91.5;2000;2
4718;"2023-09-13 21:05:51";4.0;2000;3
4719;"2023-09-13 21:05:51";95.3;2000;1
4720;"2023-09-13 21:05:51";91.5;2000;2
4721;"2023-09-13 21:05:52";9.6;2000;3
4722;"2023-09-13 21:05:52";95.2;2000;1
4723;"2023-09-13 21:05:52";91.5;2000;2
4724;"2023-09-13 21:05:53";15.9;2000;3
4725;"2023-09-13 21:05:53";95.2;2000;1
4726;"2023-09-13 21:05:53";91.5;2000;2
4727;"2023-09-13 21:05:54";10.2;2000;3
4728;"2023-09-13 21:05:54";95.3;2000;1
4729;"2023-09-13 21:05:54";91.5;2000;2
4730;"2023-09-13 21:05:55";1.7;2000;3
4731;"2023-09-13 21:05:55";95.3;2000;1
4732;"2023-09-13 21:05:55";91.5;2000;2
4733;"2023-09-13 21:05:56";5.2;2000;3
4734;"2023-09-13 21:05:56";95.3;2000;1
4735;"2023-09-13 21:05:56";91.5;2000;2
4736;"2023-09-13 21:05:57";13.0;2000;3
4737;"2023-09-13 21:05:57";95.3;2000;1
4738;"2023-09-13 21:05:57";91.5;2000;2
4739;"2023-09-13 21:05:58";11.3;2000;3
4740;"2023-09-13 21:05:58";92.3;2000;1
4741;"2023-09-13 21:05:58";91.5;2000;2
4742;"2023-09-13 21:06:00";7.4;2000;3
4743;"2023-09-13 21:06:00";91.7;2000;1
4744;"2023-09-13 21:06:00";91.5;2000;2
4745;"2023-09-13 21:06:01";3.7;2000;3
4746;"2023-09-13 21:06:01";90.1;2000;1
4747;"2023-09-13 21:06:01";91.5;2000;2
4748;"2023-09-13 21:06:02";5.5;2000;3
4749;"2023-09-13 21:06:02";90.1;2000;1
4750;"2023-09-13 21:06:02";91.5;2000;2
4751;"2023-09-13 21:06:03";14.8;2000;3
4752;"2023-09-13 21:06:03";90.9;2000;1
4753;"2023-09-13 21:06:03";91.5;2000;2
4754;"2023-09-13 21:06:04";5.6;2000;3
4755;"2023-09-13 21:06:04";90.9;2000;1
4756;"2023-09-13 21:06:04";91.5;2000;2
4757;"2023-09-13 22:01:52";10.6;2000;3
4758;"2023-09-13 22:01:52";83.4;2000;1
4759;"2023-09-13 22:01:52";92.2;2000;2
4760;"2023-09-13 22:01:53";8.0;2000;3
4761;"2023-09-13 22:01:53";83.8;2000;1
4762;"2023-09-13 22:01:53";92.2;2000;2
4763;"2023-09-13 22:01:54";8.5;2000;3
4764;"2023-09-13 22:01:54";84.4;2000;1
4765;"2023-09-13 22:01:54";92.2;2000;2
4766;"2023-09-13 22:01:55";7.7;2000;3
4767;"2023-09-13 22:01:55";84.2;2000;1
4768;"2023-09-13 22:01:55";92.2;2000;2
4769;"2023-09-13 22:01:56";6.6;2000;3
4770;"2023-09-13 22:01:56";84.4;2000;1
4771;"2023-09-13 22:01:56";92.2;2000;2
4772;"2023-09-13 22:01:57";5.3;2000;3
4773;"2023-09-13 22:01:57";84.2;2000;1
4774;"2023-09-13 22:01:57";92.2;2000;2
4775;"2023-09-13 22:01:58";2.8;2000;3
4776;"2023-09-13 22:01:58";84.4;2000;1
4777;"2023-09-13 22:01:58";92.2;2000;2
4778;"2023-09-13 22:01:59";11.0;2000;3
4779;"2023-09-13 22:01:59";84.5;2000;1
4780;"2023-09-13 22:01:59";92.2;2000;2
4781;"2023-09-13 22:02:00";8.4;2000;3
4782;"2023-09-13 22:02:00";85.2;2000;1
4783;"2023-09-13 22:02:00";92.2;2000;2
4784;"2023-09-13 22:02:01";4.8;2000;3
4785;"2023-09-13 22:02:01";85.1;2000;1
4786;"2023-09-13 22:02:01";92.2;2000;2
4787;"2023-09-13 22:02:02";10.4;2000;3
4788;"2023-09-13 22:02:02";85.2;2000;1
4789;"2023-09-13 22:02:02";92.2;2000;2
4790;"2023-09-13 22:02:03";8.6;2000;3
4791;"2023-09-13 22:02:03";85.2;2000;1
4792;"2023-09-13 22:02:03";92.2;2000;2
4793;"2023-09-13 22:02:04";6.7;2000;3
4794;"2023-09-13 22:02:04";85.1;2000;1
4795;"2023-09-13 22:02:04";92.2;2000;2
4796;"2023-09-13 22:02:05";6.9;2000;3
4797;"2023-09-13 22:02:05";85.3;2000;1
4798;"2023-09-13 22:02:05";92.2;2000;2
4799;"2023-09-13 22:02:06";5.0;2000;3
4800;"2023-09-13 22:02:06";85.2;2000;1
4801;"2023-09-13 22:02:06";92.2;2000;2
4802;"2023-09-13 22:02:07";9.5;2000;3
4803;"2023-09-13 22:02:07";85.6;2000;1
4804;"2023-09-13 22:02:07";92.2;2000;2
4805;"2023-09-13 22:02:08";7.7;2000;3
4806;"2023-09-13 22:02:08";85.6;2000;1
4807;"2023-09-13 22:02:08";92.2;2000;2
4808;"2023-09-13 22:02:10";7.3;2000;3
4809;"2023-09-13 22:02:10";85.8;2000;1
4810;"2023-09-13 22:02:10";92.2;2000;2
4811;"2023-09-13 22:02:11";5.6;2000;3
4812;"2023-09-13 22:02:11";85.8;2000;1
4813;"2023-09-13 22:02:11";92.2;2000;2
4814;"2023-09-13 22:02:12";5.2;2000;3
4815;"2023-09-13 22:02:12";86.0;2000;1
4816;"2023-09-13 22:02:12";92.2;2000;2
4817;"2023-09-13 22:02:13";10.3;2000;3
4818;"2023-09-13 22:02:13";86.0;2000;1
4819;"2023-09-13 22:02:13";92.2;2000;2
4820;"2023-09-13 22:02:14";5.4;2000;3
4821;"2023-09-13 22:02:14";86.0;2000;1
4822;"2023-09-13 22:02:14";92.2;2000;2
4823;"2023-09-13 22:02:15";3.7;2000;3
4824;"2023-09-13 22:02:15";86.0;2000;1
4825;"2023-09-13 22:02:15";92.2;2000;2
4826;"2023-09-13 22:02:16";8.9;2000;3
4827;"2023-09-13 22:02:16";86.0;2000;1
4828;"2023-09-13 22:02:16";92.2;2000;2
4829;"2023-09-13 22:02:17";5.3;2000;3
4830;"2023-09-13 22:02:17";86.1;2000;1
4831;"2023-09-13 22:02:17";92.2;2000;2
4832;"2023-09-13 22:02:18";10.9;2000;3
4833;"2023-09-13 22:02:18";86.0;2000;1
4834;"2023-09-13 22:02:18";92.2;2000;2
4835;"2023-09-13 22:02:19";1.8;2000;3
4836;"2023-09-13 22:02:19";86.0;2000;1
4837;"2023-09-13 22:02:19";92.2;2000;2
4838;"2023-09-13 22:02:20";4.8;2000;3
4839;"2023-09-13 22:02:20";86.0;2000;1
4840;"2023-09-13 22:02:20";92.2;2000;2
4841;"2023-09-13 22:02:21";5.8;2000;3
4842;"2023-09-13 22:02:21";86.0;2000;1
4843;"2023-09-13 22:02:21";92.2;2000;2
4844;"2023-09-13 22:02:22";2.9;2000;3
4845;"2023-09-13 22:02:22";86.0;2000;1
4846;"2023-09-13 22:02:22";92.2;2000;2
4847;"2023-09-13 22:02:23";4.4;2000;3
4848;"2023-09-13 22:02:23";86.0;2000;1
4849;"2023-09-13 22:02:23";92.2;2000;2
4850;"2023-09-13 22:02:24";5.7;2000;3
4851;"2023-09-13 22:02:24";86.0;2000;1
4852;"2023-09-13 22:02:24";92.2;2000;2
4853;"2023-09-13 22:02:25";5.7;2000;3
4854;"2023-09-13 22:02:25";86.1;2000;1
4855;"2023-09-13 22:02:25";92.2;2000;2
4856;"2023-09-13 22:02:26";4.8;2000;3
4857;"2023-09-13 22:02:26";86.2;2000;1
4858;"2023-09-13 22:02:26";92.2;2000;2
4859;"2023-09-13 22:02:27";11.4;2000;3
4860;"2023-09-13 22:02:27";86.2;2000;1
4861;"2023-09-13 22:02:27";92.2;2000;2
4862;"2023-09-13 22:02:28";10.4;2000;3
4863;"2023-09-13 22:02:28";86.2;2000;1
4864;"2023-09-13 22:02:28";92.2;2000;2
4865;"2023-09-13 22:02:29";9.5;2000;3
4866;"2023-09-13 22:02:29";86.2;2000;1
4867;"2023-09-13 22:02:29";92.2;2000;2
4868;"2023-09-13 22:02:30";7.3;2000;3
4869;"2023-09-13 22:02:30";86.2;2000;1
4870;"2023-09-13 22:02:30";92.2;2000;2
4871;"2023-09-13 22:02:31";9.0;2000;3
4872;"2023-09-13 22:02:31";86.2;2000;1
4873;"2023-09-13 22:02:31";92.2;2000;2
4874;"2023-09-13 22:02:32";6.7;2000;3
4875;"2023-09-13 22:02:32";86.2;2000;1
4876;"2023-09-13 22:02:32";92.2;2000;2
4877;"2023-09-13 22:02:33";7.7;2000;3
4878;"2023-09-13 22:02:33";86.0;2000;1
4879;"2023-09-13 22:02:33";92.2;2000;2
4880;"2023-09-13 22:02:34";8.4;2000;3
4881;"2023-09-13 22:02:34";86.1;2000;1
4882;"2023-09-13 22:02:34";92.2;2000;2
4883;"2023-09-13 22:02:35";8.6;2000;3
4884;"2023-09-13 22:02:35";86.1;2000;1
4885;"2023-09-13 22:02:35";92.2;2000;2
4886;"2023-09-13 22:02:36";9.8;2000;3
4887;"2023-09-13 22:02:36";86.1;2000;1
4888;"2023-09-13 22:02:36";92.2;2000;2
4889;"2023-09-13 22:02:37";7.5;2000;3
4890;"2023-09-13 22:02:37";86.2;2000;1
4891;"2023-09-13 22:02:37";92.2;2000;2
4892;"2023-09-13 22:02:38";5.4;2000;3
4893;"2023-09-13 22:02:38";86.2;2000;1
4894;"2023-09-13 22:02:38";92.2;2000;2
4895;"2023-09-13 22:02:39";6.5;2000;3
4896;"2023-09-13 22:02:39";86.2;2000;1
4897;"2023-09-13 22:02:39";92.2;2000;2
4898;"2023-09-13 22:02:40";5.8;2000;3
4899;"2023-09-13 22:02:40";86.2;2000;1
4900;"2023-09-13 22:02:40";92.2;2000;2
4901;"2023-09-13 22:02:42";9.7;2000;3
4902;"2023-09-13 22:02:42";86.2;2000;1
4903;"2023-09-13 22:02:42";92.2;2000;2
4904;"2023-09-13 22:02:43";5.7;2000;3
4905;"2023-09-13 22:02:43";86.1;2000;1
4906;"2023-09-13 22:02:43";92.2;2000;2
4907;"2023-09-13 22:02:44";8.6;2000;3
4908;"2023-09-13 22:02:44";86.2;2000;1
4909;"2023-09-13 22:02:44";92.2;2000;2
4910;"2023-09-13 22:02:45";8.9;2000;3
4911;"2023-09-13 22:02:45";86.2;2000;1
4912;"2023-09-13 22:02:45";92.2;2000;2
4913;"2023-09-13 22:02:46";6.9;2000;3
4914;"2023-09-13 22:02:46";86.4;2000;1
4915;"2023-09-13 22:02:46";92.2;2000;2
4916;"2023-09-13 22:02:47";2.2;2000;3
4917;"2023-09-13 22:02:47";86.5;2000;1
4918;"2023-09-13 22:02:47";92.2;2000;2
4919;"2023-09-13 22:02:48";3.1;2000;3
4920;"2023-09-13 22:02:48";86.8;2000;1
4921;"2023-09-13 22:02:48";92.2;2000;2
4922;"2023-09-13 22:02:49";5.4;2000;3
4923;"2023-09-13 22:02:49";86.8;2000;1
4924;"2023-09-13 22:02:49";92.2;2000;2
4925;"2023-09-13 22:02:50";4.6;2000;3
4926;"2023-09-13 22:02:50";86.9;2000;1
4927;"2023-09-13 22:02:50";92.2;2000;2
4928;"2023-09-13 22:02:51";2.7;2000;3
4929;"2023-09-13 22:02:51";86.9;2000;1
4930;"2023-09-13 22:02:51";92.2;2000;2
4931;"2023-09-13 22:02:52";4.6;2000;3
4932;"2023-09-13 22:02:52";86.9;2000;1
4933;"2023-09-13 22:02:52";92.2;2000;2
4934;"2023-09-13 22:02:53";4.6;2000;3
4935;"2023-09-13 22:02:53";86.9;2000;1
4936;"2023-09-13 22:02:53";92.2;2000;2
4937;"2023-09-13 22:02:54";2.5;2000;3
4938;"2023-09-13 22:02:54";86.9;2000;1
4939;"2023-09-13 22:02:54";92.2;2000;2
4940;"2023-09-13 22:02:55";5.7;2000;3
4941;"2023-09-13 22:02:55";87.0;2000;1
4942;"2023-09-13 22:02:55";92.2;2000;2
4943;"2023-09-13 22:02:56";10.8;2000;3
4944;"2023-09-13 22:02:56";87.0;2000;1
4945;"2023-09-13 22:02:56";92.2;2000;2
4946;"2023-09-13 22:02:57";8.6;2000;3
4947;"2023-09-13 22:02:57";87.1;2000;1
4948;"2023-09-13 22:02:57";92.2;2000;2
4949;"2023-09-13 22:02:58";4.6;2000;3
4950;"2023-09-13 22:02:58";87.0;2000;1
4951;"2023-09-13 22:02:58";92.2;2000;2
4952;"2023-09-13 22:02:59";8.6;2000;3
4953;"2023-09-13 22:02:59";87.1;2000;1
4954;"2023-09-13 22:02:59";92.2;2000;2
4955;"2023-09-13 22:03:00";8.8;2000;3
4956;"2023-09-13 22:03:00";87.1;2000;1
4957;"2023-09-13 22:03:00";92.2;2000;2
4958;"2023-09-13 22:03:01";5.4;2000;3
4959;"2023-09-13 22:03:01";87.1;2000;1
4960;"2023-09-13 22:03:01";92.2;2000;2
4961;"2023-09-13 22:03:02";3.4;2000;3
4962;"2023-09-13 22:03:02";87.1;2000;1
4963;"2023-09-13 22:03:02";92.2;2000;2
4964;"2023-09-13 22:03:03";3.3;2000;3
4965;"2023-09-13 22:03:03";87.3;2000;1
4966;"2023-09-13 22:03:03";92.2;2000;2
4967;"2023-09-13 22:03:04";3.5;2000;3
4968;"2023-09-13 22:03:04";87.4;2000;1
4969;"2023-09-13 22:03:04";92.2;2000;2
4970;"2023-09-13 22:03:05";6.0;2000;3
4971;"2023-09-13 22:03:05";87.4;2000;1
4972;"2023-09-13 22:03:05";92.2;2000;2
4973;"2023-09-13 22:03:06";4.5;2000;3
4974;"2023-09-13 22:03:06";87.5;2000;1
4975;"2023-09-13 22:03:06";92.2;2000;2
4976;"2023-09-13 22:03:07";3.5;2000;3
4977;"2023-09-13 22:03:07";87.5;2000;1
4978;"2023-09-13 22:03:07";92.2;2000;2
4979;"2023-09-13 22:03:08";4.5;2000;3
4980;"2023-09-13 22:03:08";87.7;2000;1
4981;"2023-09-13 22:03:08";92.2;2000;2
4982;"2023-09-13 22:03:09";4.0;2000;3
4983;"2023-09-13 22:03:09";87.7;2000;1
4984;"2023-09-13 22:03:09";92.2;2000;2
4985;"2023-09-13 22:03:10";3.0;2000;3
4986;"2023-09-13 22:03:10";87.7;2000;1
4987;"2023-09-13 22:03:11";92.2;2000;2
4988;"2023-09-13 22:03:12";5.0;2000;3
4989;"2023-09-13 22:03:12";87.8;2000;1
4990;"2023-09-13 22:03:12";92.2;2000;2
4991;"2023-09-13 22:03:13";3.4;2000;3
4992;"2023-09-13 22:03:13";87.7;2000;1
4993;"2023-09-13 22:03:13";92.2;2000;2
4994;"2023-09-13 22:03:14";3.7;2000;3
4995;"2023-09-13 22:03:14";87.7;2000;1
4996;"2023-09-13 22:03:14";92.2;2000;2
4997;"2023-09-13 22:03:15";1.6;2000;3
4998;"2023-09-13 22:03:15";87.7;2000;1
4999;"2023-09-13 22:03:15";92.2;2000;2
5000;"2023-09-13 22:03:16";3.8;2000;3
5001;"2023-09-13 22:03:16";87.7;2000;1
5002;"2023-09-13 22:03:16";92.2;2000;2
5003;"2023-09-13 22:03:17";7.2;2000;3
5004;"2023-09-13 22:03:17";87.6;2000;1
5005;"2023-09-13 22:03:17";92.2;2000;2
5006;"2023-09-13 22:03:18";3.5;2000;3
5007;"2023-09-13 22:03:18";87.7;2000;1
5008;"2023-09-13 22:03:18";92.2;2000;2
5009;"2023-09-13 22:03:19";1.9;2000;3
5010;"2023-09-13 22:03:19";87.7;2000;1
